data_item,version_id,description,interpretation,data_structure,length_old,min_length,max_length,conf_length,table_id,function_area,date,modification,section,anchor,owl_gen
1059,3,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,80,,80,,0,,7/11/97,O,7.11.1.1,ch7.htm#Heading190,FALSE
1059,4,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,80,,80,,0,,4/14/99,O,7.11.1.1,ch7.html#Heading213,FALSE
1059,5,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,250,,250,,0,,10/28/00,O,7.12.1.1,ch07.htm#Heading217,FALSE
1059,6,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,250,,250,,0,,8/22/03,O,7.12.1.1,ch07.html#Heading253,FALSE
1059,7,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,567,,567,,0,,10/26/07,O,7.12.1.1,ch07.html#Heading261,FALSE
1059,8,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,,,,,0,,3/6/11,O,7.12.1.1,ch07.html#Heading271,FALSE
1059,9,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,0,0,0,,0,,3/17/14,O,7.12.1.1,ch07.html#Heading288,FALSE
1059,61,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,250,,250,,0,,5/8/07,O,7.12.1.1,ch07.html#Heading258,FALSE
1059,81,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,0,0,0,,0,,3/10/13,O,7.12.1.1,ch07.html#Heading272,FALSE
1059,91,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,0,,,,0,,11/2/14,O,7.12.1.1,ch07.html#Heading289,FALSE
1059,92,Sender Organization Name,Bezeichnung der berichtenden Organisation,XON,0,,,,0,,7/13/15,O,7.12.1.1,ch07.html#Heading298,FALSE
1060,3,Sender Individual Name,Berichtende Person,XCN,60,,60,,0,,7/11/97,O,7.11.1.2,ch7.htm#Heading191,FALSE
1060,4,Sender Individual Name,Berichtende Person,XCN,60,,60,,0,,4/14/99,O,7.11.1.2,ch7.html#Heading214,FALSE
1060,5,Sender Individual Name,Berichtende Person,XCN,250,,250,,0,,10/28/00,O,7.12.1.2,ch07.htm#Heading218,FALSE
1060,6,Sender Individual Name,Berichtende Person,XCN,250,,250,,0,,8/22/03,O,7.12.1.2,ch07.html#Heading254,FALSE
1060,7,Sender Individual Name,Berichtende Person,XCN,3220,,3220,,0,,10/26/07,O,7.12.1.2,ch07.html#Heading262,FALSE
1060,8,Sender Individual Name,Berichtende Person,XCN,,,,,0,,3/6/11,O,7.12.1.2,ch07.html#Heading272,FALSE
1060,9,Sender Individual Name,Berichtende Person,XCN,0,0,0,,0,,3/17/14,O,7.12.1.2,ch07.html#Heading289,FALSE
1060,61,Sender Individual Name,Berichtende Person,XCN,250,,250,,0,,5/8/07,O,7.12.1.2,ch07.html#Heading259,FALSE
1060,81,Sender Individual Name,Berichtende Person,XCN,0,0,0,,0,,3/10/13,O,7.12.1.2,ch07.html#Heading273,FALSE
1060,91,Sender Individual Name,Berichtende Person,XCN,0,,,,0,,11/2/14,O,7.12.1.2,ch07.html#Heading290,FALSE
1060,92,Sender Individual Name,Berichtende Person,XCN,0,,,,0,,7/13/15,O,7.12.1.2,ch07.html#Heading299,FALSE
1062,3,Sender Address,Adresse des Berichtenden,XAD,200,,200,,0,,7/11/97,O,7.11.1.3,ch7.htm#Heading192,FALSE
1062,4,Sender Address,Adresse des Berichtenden,XAD,200,,200,,0,,4/14/99,O,7.11.1.3,ch7.html#Heading215,FALSE
1062,5,Sender Address,Adresse des Berichtenden,XAD,250,,250,,0,,10/28/00,O,7.12.1.3,ch07.htm#Heading219,FALSE
1062,6,Sender Address,Adresse des Berichtenden,XAD,250,,250,,0,,8/22/03,O,7.12.1.3,ch07.html#Heading255,FALSE
1062,7,Sender Address,Adresse des Berichtenden,XAD,2915,,2915,,0,,10/26/07,O,7.12.1.3,ch07.html#Heading263,FALSE
1062,8,Sender Address,Adresse des Berichtenden,XAD,,,,,0,,3/6/11,O,7.12.1.3,ch07.html#Heading273,FALSE
1062,9,Sender Address,Adresse des Berichtenden,XAD,0,0,0,,0,,3/17/14,O,7.12.1.3,ch07.html#Heading290,FALSE
1062,61,Sender Address,Adresse des Berichtenden,XAD,250,,250,,0,,5/8/07,O,7.12.1.3,ch07.html#Heading260,FALSE
1062,81,Sender Address,Adresse des Berichtenden,XAD,0,0,0,,0,,3/10/13,O,7.12.1.3,ch07.html#Heading274,FALSE
1062,91,Sender Address,Adresse des Berichtenden,XAD,0,,,,0,,11/2/14,O,7.12.1.3,ch07.html#Heading291,FALSE
1062,92,Sender Address,Adresse des Berichtenden,XAD,0,,,,0,,7/13/15,O,7.12.1.3,ch07.html#Heading300,FALSE
1063,3,Sender Telephone,Telefonnummer des Berichtenden,XTN,44,,44,,0,,7/11/97,O,7.11.1.4,ch7.htm#Heading193,FALSE
1063,4,Sender Telephone,Telefonnummer des Berichtenden,XTN,44,,44,,0,,4/14/99,O,7.11.1.4,ch7.html#Heading216,FALSE
1063,5,Sender Telephone,Telefonnummer des Berichtenden,XTN,250,,250,,0,,10/28/00,O,7.12.1.4,ch07.htm#Heading220,FALSE
1063,6,Sender Telephone,Telefonnummer des Berichtenden,XTN,250,,250,,0,,8/22/03,O,7.12.1.4,ch07.html#Heading256,FALSE
1063,7,Sender Telephone,Telefonnummer des Berichtenden,XTN,2743,,2743,,0,,10/26/07,O,7.12.1.4,ch07.html#Heading264,FALSE
1063,8,Sender Telephone,Telefonnummer des Berichtenden,XTN,,,,,0,,3/6/11,O,7.12.1.4,ch07.html#Heading274,FALSE
1063,9,Sender Telephone,Telefonnummer des Berichtenden,XTN,0,0,0,,0,,3/17/14,O,7.12.1.4,ch07.html#Heading291,FALSE
1063,61,Sender Telephone,Telefonnummer des Berichtenden,XTN,250,,250,,0,,5/8/07,O,7.12.1.4,ch07.html#Heading261,FALSE
1063,81,Sender Telephone,Telefonnummer des Berichtenden,XTN,0,0,0,,0,,3/10/13,O,7.12.1.4,ch07.html#Heading275,FALSE
1063,91,Sender Telephone,Telefonnummer des Berichtenden,XTN,0,,,,0,,11/2/14,O,7.12.1.4,ch07.html#Heading292,FALSE
1063,92,Sender Telephone,Telefonnummer des Berichtenden,XTN,0,,,,0,,7/13/15,O,7.12.1.4,ch07.html#Heading301,FALSE
1064,3,Sender Event Identifier,ID des Berichts,EI,30,,30,,0,,7/11/97,O,7.11.1.5,ch7.htm#Heading194,FALSE
1064,4,Sender Event Identifier,ID des Berichts,EI,75,,75,,0,,4/14/99,O,7.11.1.5,ch7.html#Heading217,FALSE
1064,5,Sender Event Identifier,ID des Berichts,EI,75,,75,,0,,10/28/00,O,7.12.1.5,ch07.htm#Heading221,FALSE
1064,6,Sender Event Identifier,ID des Berichts,EI,75,,75,,0,,8/22/03,O,7.12.1.5,ch07.html#Heading257,FALSE
1064,7,Sender Event Identifier,ID des Berichts,EI,427,,427,,0,,10/26/07,O,7.12.1.5,ch07.html#Heading265,FALSE
1064,8,Sender Event Identifier,ID des Berichts,EI,,,,,0,,3/6/11,O,7.12.1.5,ch07.html#Heading275,FALSE
1064,9,Sender Event Identifier,ID des Berichts,EI,0,0,0,,0,,3/17/14,O,7.12.1.5,ch07.html#Heading292,FALSE
1064,61,Sender Event Identifier,ID des Berichts,EI,75,,75,,0,,5/8/07,O,7.12.1.5,ch07.html#Heading262,FALSE
1064,81,Sender Event Identifier,ID des Berichts,EI,0,0,0,,0,,3/10/13,O,7.12.1.5,ch07.html#Heading276,FALSE
1064,91,Sender Event Identifier,ID des Berichts,EI,0,,,,0,,11/2/14,O,7.12.1.5,ch07.html#Heading293,FALSE
1064,92,Sender Event Identifier,ID des Berichts,EI,0,,,,0,,7/13/15,O,7.12.1.5,ch07.html#Heading302,FALSE
1065,3,Sender Sequence Number,Laufende Nummer,NM,2,,2,,0,,7/11/97,O,7.11.1.6,ch7.htm#Heading195,FALSE
1065,4,Sender Sequence Number,Laufende Nummer,NM,2,,2,,0,,4/14/99,O,7.11.1.6,ch7.html#Heading218,FALSE
1065,5,Sender Sequence Number,Laufende Nummer,NM,2,,2,,0,,10/28/00,O,7.12.1.6,ch07.htm#Heading222,FALSE
1065,6,Sender Sequence Number,Laufende Nummer,NM,2,,2,,0,,8/22/03,O,7.12.1.6,ch07.html#Heading258,FALSE
1065,7,Sender Sequence Number,Laufende Nummer,NM,16,,16,,0,,10/26/07,O,7.12.1.6,ch07.html#Heading266,FALSE
1065,8,Sender Sequence Number,Laufende Nummer,NM,,,,16=,0,,3/6/11,O,7.12.1.6,ch07.html#Heading276,FALSE
1065,9,Sender Sequence Number,Laufende Nummer,NM,0,0,0,16=,0,,3/17/14,O,7.12.1.6,ch07.html#Heading293,FALSE
1065,61,Sender Sequence Number,Laufende Nummer,NM,2,,2,,0,,5/8/07,O,7.12.1.6,ch07.html#Heading263,FALSE
1065,81,Sender Sequence Number,Laufende Nummer,NM,0,0,0,,0,,3/10/13,O,7.12.1.6,ch07.html#Heading277,FALSE
1065,91,Sender Sequence Number,Laufende Nummer,NM,0,,,,0,,11/2/14,O,7.12.1.6,ch07.html#Heading294,FALSE
1065,92,Sender Sequence Number,Laufende Nummer,NM,0,,,16=,0,,7/13/15,O,7.12.1.6,ch07.html#Heading303,FALSE
1066,3,Sender Event Description,Bericht,FT,600,,600,,0,,7/11/97,O,7.11.1.7,ch7.htm#Heading196,FALSE
1066,4,Sender Event Description,Bericht,FT,600,,600,,0,,4/14/99,O,7.11.1.7,ch7.html#Heading219,FALSE
1066,5,Sender Event Description,Bericht,FT,600,,600,,0,,10/28/00,O,7.12.1.7,ch07.htm#Heading223,FALSE
1066,6,Sender Event Description,Bericht,FT,600,,600,,0,,8/22/03,O,7.12.1.7,ch07.html#Heading259,FALSE
1066,7,Sender Event Description,Bericht,FT,600,,600,,0,,10/26/07,O,7.12.1.7,ch07.html#Heading267,FALSE
1066,8,Sender Event Description,Bericht,FT,,,,600=,0,,3/6/11,O,7.12.1.7,ch07.html#Heading277,FALSE
1066,9,Sender Event Description,Bericht,FT,0,0,0,600=,0,,3/17/14,O,7.12.1.7,ch07.html#Heading294,FALSE
1066,61,Sender Event Description,Bericht,FT,600,,600,,0,,5/8/07,O,7.12.1.7,ch07.html#Heading264,FALSE
1066,81,Sender Event Description,Bericht,FT,0,0,0,,0,,3/10/13,O,7.12.1.7,ch07.html#Heading278,FALSE
1066,91,Sender Event Description,Bericht,FT,0,,,,0,,11/2/14,O,7.12.1.7,ch07.html#Heading295,FALSE
1066,92,Sender Event Description,Bericht,FT,0,,,600=,0,,7/13/15,O,7.12.1.7,ch07.html#Heading304,FALSE
1067,3,Sender Comment,Kommentar,FT,600,,600,,0,,7/11/97,O,7.11.1.8,ch7.htm#Heading197,FALSE
1067,4,Sender Comment,Kommentar,FT,600,,600,,0,,4/14/99,O,7.11.1.8,ch7.html#Heading220,FALSE
1067,5,Sender Comment,Kommentar,FT,600,,600,,0,,10/28/00,O,7.12.1.8,ch07.htm#Heading224,FALSE
1067,6,Sender Comment,Kommentar,FT,600,,600,,0,,8/22/03,O,7.12.1.8,ch07.html#Heading260,FALSE
1067,7,Sender Comment,Kommentar,FT,600,,600,,0,,10/26/07,O,7.12.1.8,ch07.html#Heading268,FALSE
1067,8,Sender Comment,Kommentar,FT,,,,600=,0,,3/6/11,O,7.12.1.8,ch07.html#Heading278,FALSE
1067,9,Sender Comment,Kommentar,FT,0,0,0,600=,0,,3/17/14,O,7.12.1.8,ch07.html#Heading295,FALSE
1067,61,Sender Comment,Kommentar,FT,600,,600,,0,,5/8/07,O,7.12.1.8,ch07.html#Heading265,FALSE
1067,81,Sender Comment,Kommentar,FT,0,0,0,,0,,3/10/13,O,7.12.1.8,ch07.html#Heading279,FALSE
1067,91,Sender Comment,Kommentar,FT,0,,,,0,,11/2/14,O,7.12.1.8,ch07.html#Heading296,FALSE
1067,92,Sender Comment,Kommentar,FT,0,,,600=,0,,7/13/15,O,7.12.1.8,ch07.html#Heading305,FALSE
1068,3,Sender Aware Date/Time,Zeitpunkt der Feststellung,TS,26,,26,,0,O,7/11/97,O,7.11.1.9,ch7.htm#Heading198,FALSE
1068,4,Sender Aware Date/Time,Zeitpunkt der Feststellung,TS,26,,26,,0,,4/14/99,O,7.11.1.9,ch7.html#Heading221,FALSE
1068,5,Sender Aware Date/Time,Zeitpunkt der Feststellung,TS,26,,26,,0,,10/28/00,O,7.12.1.9,ch07.htm#Heading225,FALSE
1068,6,Sender Aware Date/Time,Zeitpunkt der Feststellung,TS,26,,26,,0,,8/22/03,O,7.12.1.9,ch07.html#Heading261,FALSE
1068,7,Sender Aware Date/Time,Zeitpunkt der Feststellung,DTM,24,,24,,0,,10/26/07,O,7.12.1.9,ch07.html#Heading269,FALSE
1068,8,Sender Aware Date/Time,Zeitpunkt der Feststellung,DTM,,,,,0,,3/6/11,O,7.12.1.9,ch07.html#Heading279,FALSE
1068,9,Sender Aware Date/Time,Zeitpunkt der Feststellung,DTM,0,0,0,,0,,3/17/14,O,7.12.1.9,ch07.html#Heading296,FALSE
1068,61,Sender Aware Date/Time,Zeitpunkt der Feststellung,TS,26,,26,,0,,5/8/07,O,7.12.1.9,ch07.html#Heading266,FALSE
1068,81,Sender Aware Date/Time,Zeitpunkt der Feststellung,DTM,0,0,0,,0,,3/10/13,O,7.12.1.9,ch07.html#Heading280,FALSE
1068,91,Sender Aware Date/Time,Zeitpunkt der Feststellung,DTM,0,,,,0,,11/2/14,O,7.12.1.9,ch07.html#Heading297,FALSE
1068,92,Sender Aware Date/Time,Zeitpunkt der Feststellung,DTM,0,,,,0,,7/13/15,O,7.12.1.9,ch07.html#Heading306,FALSE
1069,3,Event Report Date,Zeitpunkt des Berichts,TS,26,,26,,0,R,7/11/97,O,7.11.1.10,ch7.htm#Heading199,FALSE
1069,4,Event Report Date,Zeitpunkt des Berichts,TS,26,,26,,0,,4/14/99,O,7.11.1.10,ch7.html#Heading222,FALSE
1069,5,Event Report Date,Zeitpunkt des Berichts,TS,26,,26,,0,,10/28/00,O,7.12.1.10,ch07.htm#Heading226,FALSE
1069,6,Event Report Date,Zeitpunkt des Berichts,TS,26,,26,,0,,8/22/03,O,7.12.1.10,ch07.html#Heading262,FALSE
1069,7,Event Report Date,Zeitpunkt des Berichts,DTM,24,,24,,0,,10/26/07,O,7.12.1.10,ch07.html#Heading270,FALSE
1069,8,Event Report Date,Zeitpunkt des Berichts,DTM,,,,,0,,3/6/11,O,7.12.1.10,ch07.html#Heading280,FALSE
1069,9,Event Report Date,Zeitpunkt des Berichts,DTM,0,0,0,,0,,3/17/14,O,7.12.1.10,ch07.html#Heading297,FALSE
1069,61,Event Report Date,Zeitpunkt des Berichts,TS,26,,26,,0,,5/8/07,O,7.12.1.10,ch07.html#Heading267,FALSE
1069,81,Event Report Date,Zeitpunkt des Berichts,DTM,0,0,0,,0,,3/10/13,O,7.12.1.10,ch07.html#Heading281,FALSE
1069,91,Event Report Date,Zeitpunkt des Berichts,DTM,0,,,,0,,11/2/14,O,7.12.1.10,ch07.html#Heading298,FALSE
1069,92,Event Report Date,Zeitpunkt des Berichts,DTM,0,,,,0,,7/13/15,O,7.12.1.10,ch07.html#Heading307,FALSE
1070,3,Event Report Timing/Type,Art des Berichts,ID,3,,3,,234,,7/11/97,O,7.11.1.11,ch7.htm#Heading200,FALSE
1070,4,Event Report Timing/Type,Art des Berichts,ID,3,,3,,234,,4/14/99,O,7.11.1.11,ch7.html#Heading223,FALSE
1070,5,Event Report Timing/Type,Art des Berichts,ID,3,,3,,234,,10/28/00,O,7.12.1.11,ch07.htm#Heading227,FALSE
1070,6,Event Report Timing/Type,Art des Berichts,ID,3,,3,,234,,8/22/03,O,7.12.1.11,ch07.html#Heading263,FALSE
1070,7,Event Report Timing/Type,Art des Berichts,ID,3,,3,,234,,10/26/07,O,7.12.1.11,ch07.html#Heading271,FALSE
1070,8,Event Report Timing/Type,Art des Berichts,ID,2..3,2,3,,234,,3/6/11,O,7.12.1.11,ch07.html#Heading281,FALSE
1070,9,Event Report Timing/Type,Art des Berichts,ID,2..3,2,3,,234,,3/17/14,O,7.12.1.11,ch07.html#Heading298,FALSE
1070,61,Event Report Timing/Type,Art des Berichts,ID,3,,3,,234,,5/8/07,O,7.12.1.11,ch07.html#Heading268,FALSE
1070,81,Event Report Timing/Type,Art des Berichts,ID,2..3,2,3,,234,,3/10/13,O,7.12.1.11,ch07.html#Heading282,FALSE
1070,91,Event Report Timing/Type,Art des Berichts,ID,2..3,,,,234,,11/2/14,O,7.12.1.11,ch07.html#Heading299,FALSE
1070,92,Event Report Timing/Type,Art des Berichts,ID,2..3,2,3,,234,,7/13/15,O,7.12.1.11,ch07.html#Heading308,FALSE
1071,3,Event Report Source,Quelle des Berichts,ID,1,,1,,235,,7/11/97,O,7.11.1.12,ch7.htm#Heading201,FALSE
1071,4,Event Report Source,Quelle des Berichts,ID,1,,1,,235,,4/14/99,O,7.11.1.12,ch7.html#Heading224,FALSE
1071,5,Event Report Source,Quelle des Berichts,ID,1,,1,,235,,10/28/00,O,7.12.1.12,ch07.htm#Heading228,FALSE
1071,6,Event Report Source,Quelle des Berichts,ID,1,,1,,235,,8/22/03,O,7.12.1.12,ch07.html#Heading264,FALSE
1071,7,Event Report Source,Quelle des Berichts,ID,1,,1,,235,,10/26/07,O,7.12.1.12,ch07.html#Heading272,FALSE
1071,8,Event Report Source,Quelle des Berichts,ID,1..1,1,1,,235,,3/6/11,O,7.12.1.12,ch07.html#Heading282,FALSE
1071,9,Event Report Source,Quelle des Berichts,ID,1..1,1,1,,235,,3/17/14,O,7.12.1.12,ch07.html#Heading299,FALSE
1071,61,Event Report Source,Quelle des Berichts,ID,1,,1,,235,,5/8/07,O,7.12.1.12,ch07.html#Heading269,FALSE
1071,81,Event Report Source,Quelle des Berichts,ID,1..1,1,1,,235,,3/10/13,O,7.12.1.12,ch07.html#Heading283,FALSE
1071,91,Event Report Source,Quelle des Berichts,ID,1..1,,,,235,,11/2/14,O,7.12.1.12,ch07.html#Heading300,FALSE
1071,92,Event Report Source,Quelle des Berichts,ID,1..1,1,1,,235,,7/13/15,O,7.12.1.12,ch07.html#Heading309,FALSE
1072,3,Event Reported To,Berichtsempfängertyp,ID,1,,1,,236,,7/11/97,O,7.11.1.13,ch7.htm#Heading202,FALSE
1072,4,Event Reported To,Berichtsempfängertyp,ID,1,,1,,236,,4/14/99,O,7.11.1.13,ch7.html#Heading225,FALSE
1072,5,Event Reported To,Berichtsempfängertyp,ID,1,,1,,236,,10/28/00,O,7.12.1.13,ch07.htm#Heading229,FALSE
1072,6,Event Reported To,Berichtsempfängertyp,ID,1,,1,,236,,8/22/03,O,7.12.1.13,ch07.html#Heading265,FALSE
1072,7,Event Reported To,Berichtsempfängertyp,ID,1,,1,,236,,10/26/07,O,7.12.1.13,ch07.html#Heading273,FALSE
1072,8,Event Reported To,Berichtsempfängertyp,ID,1..1,1,1,,236,,3/6/11,O,7.12.1.13,ch07.html#Heading283,FALSE
1072,9,Event Reported To,Berichtsempfängertyp,ID,1..1,1,1,,236,,3/17/14,O,7.12.1.13,ch07.html#Heading300,FALSE
1072,61,Event Reported To,Berichtsempfängertyp,ID,1,,1,,236,,5/8/07,O,7.12.1.13,ch07.html#Heading270,FALSE
1072,81,Event Reported To,Berichtsempfängertyp,ID,1..1,1,1,,236,,3/10/13,O,7.12.1.13,ch07.html#Heading284,FALSE
1072,91,Event Reported To,Berichtsempfängertyp,ID,1..1,,,,236,,11/2/14,O,7.12.1.13,ch07.html#Heading301,FALSE
1072,92,Event Reported To,Berichtsempfängertyp,ID,1..1,1,1,,236,,7/13/15,O,7.12.1.13,ch07.html#Heading310,FALSE
1073,3,Event Identifiers Used,Verwendete Ereignis-ID,CE,60,,60,,0,,7/11/97,O,7.11.2.1,ch7.htm#Heading204,FALSE
1073,4,Event Identifiers Used,Verwendete Ereignis-ID,CE,60,,60,,0,,4/14/99,O,7.11.2.1,ch7.html#Heading228,FALSE
1073,5,Event Identifiers Used,Verwendete Ereignis-ID,CE,250,,250,,0,,10/28/00,O,7.12.2.1,ch07.htm#Heading232,FALSE
1073,6,Event Identifiers Used,Verwendete Ereignis-ID,CE,250,,250,,0,,8/22/03,O,7.12.2.1,ch07.html#Heading268,FALSE
1073,7,Event Identifiers Used,Verwendete Ereignis-ID,CWE,705,,705,,9999,,10/26/07,O,7.12.2.1,ch07.html#Heading276,FALSE
1073,8,Event Identifiers Used,Verwendete Ereignis-ID,CWE,,,,,9999,,3/6/11,O,7.12.2.1,ch07.html#Heading285,FALSE
1073,9,Event Identifiers Used,Verwendete Ereignis-ID,CWE,0,0,0,,9999,,3/17/14,O,7.12.2.1,ch07.html#Heading303,FALSE
1073,61,Event Identifiers Used,Verwendete Ereignis-ID,CE,250,,250,,0,,5/8/07,O,7.12.2.1,ch07.html#Heading273,FALSE
1073,81,Event Identifiers Used,Verwendete Ereignis-ID,CWE,0,0,0,,9999,,3/10/13,O,7.12.2.1,ch07.html#Heading286,FALSE
1073,91,Event Identifiers Used,Verwendete Ereignis-ID,CWE,0,,,,9999,,11/2/14,O,7.12.2.1,ch07.html#Heading304,FALSE
1073,92,Event Identifiers Used,Verwendete Ereignis-ID,CWE,0,,,,9999,,7/13/15,O,7.12.2.1,ch07.html#Heading313,FALSE
1074,3,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CE,60,,60,,0,,7/11/97,O,7.11.2.2,ch7.htm#Heading205,FALSE
1074,4,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CE,60,,60,,0,,4/14/99,O,7.11.2.2,ch7.html#Heading229,FALSE
1074,5,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CE,250,,250,,0,,10/28/00,O,7.12.2.2,ch07.htm#Heading233,FALSE
1074,6,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CE,250,,250,,0,,8/22/03,O,7.12.2.2,ch07.html#Heading269,FALSE
1074,7,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CWE,705,,705,,9999,,10/26/07,O,7.12.2.2,ch07.html#Heading277,FALSE
1074,8,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CWE,,,,,9999,,3/6/11,O,7.12.2.2,ch07.html#Heading286,FALSE
1074,9,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CWE,0,0,0,,9999,,3/17/14,O,7.12.2.2,ch07.html#Heading304,FALSE
1074,61,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CE,250,,250,,0,,5/8/07,O,7.12.2.2,ch07.html#Heading274,FALSE
1074,81,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CWE,0,0,0,,9999,,3/10/13,O,7.12.2.2,ch07.html#Heading287,FALSE
1074,91,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CWE,0,,,,9999,,11/2/14,O,7.12.2.2,ch07.html#Heading305,FALSE
1074,92,Event Symptom/Diagnosis Code,Symptom/Diagnose-Code,CWE,0,,,,9999,,7/13/15,O,7.12.2.2,ch07.html#Heading314,FALSE
1075,3,Event Onset Date/Time,Zeitpunkt des Beginns,TS,26,,26,,0,R,7/11/97,O,7.11.2.3,ch7.htm#Heading206,FALSE
1075,4,Event Onset Date/Time,Zeitpunkt des Beginns,TS,26,,26,,0,,4/14/99,O,7.11.2.3,ch7.html#Heading230,FALSE
1075,5,Event Onset Date/Time,Zeitpunkt des Beginns,TS,26,,26,,0,,10/28/00,O,7.12.2.3,ch07.htm#Heading234,FALSE
1075,6,Event Onset Date/Time,Zeitpunkt des Beginns,TS,26,,26,,0,,8/22/03,O,7.12.2.3,ch07.html#Heading270,FALSE
1075,7,Event Onset Date/Time,Zeitpunkt des Beginns,DTM,24,,24,,0,,10/26/07,O,7.12.2.3,ch07.html#Heading278,FALSE
1075,8,Event Onset Date/Time,Zeitpunkt des Beginns,DTM,,,,,0,,3/6/11,O,7.12.2.3,ch07.html#Heading287,FALSE
1075,9,Event Onset Date/Time,Zeitpunkt des Beginns,DTM,0,0,0,,0,,3/17/14,O,7.12.2.3,ch07.html#Heading305,FALSE
1075,61,Event Onset Date/Time,Zeitpunkt des Beginns,TS,26,,26,,0,,5/8/07,O,7.12.2.3,ch07.html#Heading275,FALSE
1075,81,Event Onset Date/Time,Zeitpunkt des Beginns,DTM,0,0,0,,0,,3/10/13,O,7.12.2.3,ch07.html#Heading288,FALSE
1075,91,Event Onset Date/Time,Zeitpunkt des Beginns,DTM,0,,,,0,,11/2/14,O,7.12.2.3,ch07.html#Heading306,FALSE
1075,92,Event Onset Date/Time,Zeitpunkt des Beginns,DTM,0,,,,0,,7/13/15,O,7.12.2.3,ch07.html#Heading315,FALSE
1076,3,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,TS,26,,26,,0,O,7/11/97,O,7.11.2.4,ch7.htm#Heading207,FALSE
1076,4,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,TS,26,,26,,0,,4/14/99,O,7.11.2.4,ch7.html#Heading231,FALSE
1076,5,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,TS,26,,26,,0,,10/28/00,O,7.12.2.4,ch07.htm#Heading235,FALSE
1076,6,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,TS,26,,26,,0,,8/22/03,O,7.12.2.4,ch07.html#Heading271,FALSE
1076,7,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,DTM,24,,24,,0,,10/26/07,O,7.12.2.4,ch07.html#Heading279,FALSE
1076,8,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,DTM,,,,,0,,3/6/11,O,7.12.2.4,ch07.html#Heading288,FALSE
1076,9,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,DTM,0,0,0,,0,,3/17/14,O,7.12.2.4,ch07.html#Heading306,FALSE
1076,61,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,TS,26,,26,,0,,5/8/07,O,7.12.2.4,ch07.html#Heading276,FALSE
1076,81,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,DTM,0,0,0,,0,,3/10/13,O,7.12.2.4,ch07.html#Heading289,FALSE
1076,91,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,DTM,0,,,,0,,11/2/14,O,7.12.2.4,ch07.html#Heading307,FALSE
1076,92,Event Exacerbation Date/Time,Zeitpunkt der Verstärkung,DTM,0,,,,0,,7/13/15,O,7.12.2.4,ch07.html#Heading316,FALSE
1077,3,Event Improved Date/Time,Zeitpunkt der Besserung,TS,26,,26,,0,O,7/11/97,O,7.11.2.5,ch7.htm#Heading208,FALSE
1077,4,Event Improved Date/Time,Zeitpunkt der Besserung,TS,26,,26,,0,,4/14/99,O,7.11.2.5,ch7.html#Heading232,FALSE
1077,5,Event Improved Date/Time,Zeitpunkt der Besserung,TS,26,,26,,0,,10/28/00,O,7.12.2.5,ch07.htm#Heading236,FALSE
1077,6,Event Improved Date/Time,Zeitpunkt der Besserung,TS,26,,26,,0,,8/22/03,O,7.12.2.5,ch07.html#Heading272,FALSE
1077,7,Event Improved Date/Time,Zeitpunkt der Besserung,DTM,24,,24,,0,,10/26/07,O,7.12.2.5,ch07.html#Heading280,FALSE
1077,8,Event Improved Date/Time,Zeitpunkt der Besserung,DTM,,,,,0,,3/6/11,O,7.12.2.5,ch07.html#Heading289,FALSE
1077,9,Event Improved Date/Time,Zeitpunkt der Besserung,DTM,0,0,0,,0,,3/17/14,O,7.12.2.5,ch07.html#Heading307,FALSE
1077,61,Event Improved Date/Time,Zeitpunkt der Besserung,TS,26,,26,,0,,5/8/07,O,7.12.2.5,ch07.html#Heading277,FALSE
