table_id,version_id,display_name,description_as_pub,table_type,interpretation,generate,oid_table,section,anchor,owl_gen,contains_other,contains_unknown,deleted_values,new_values,case_insensitive,steward,v3_harmonization,v3_equivalent,where_used,status,v2codetable,v2codetablecomment,cs_oid,cs_version,vs_oid,audit_track,modification_date,width_col1,width_col2,width_col3,width_col4,binding,version_description,comment,version_introduced,vs_expansion
251,9,Action Taken in Response to the Event,Action Taken in Response to the Event,2,ausgelöste Reaktion,FALSE,2.16.840.1.113883.12.251,2.C.2.186,ch02c.html#Heading202,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-21,Active,prev version,,2.16.840.1.113883.18.146,1,2.16.840.1.113883.21.158,1,,,,,,universal,,,3,1
251,10,Action Taken in Response to the Event,Action Taken in Response to the Event,2,ausgelöste Reaktion,FALSE,2.16.840.1.113883.12.251,2.C.2.186,ch02c.html#Heading202,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,,,PCR-21,,prev version,,2.16.840.1.113883.18.146,1,2.16.840.1.113883.21.158,1,,0,0,0,,universal,,,3,1
251,61,Action Taken in Response to the Event,Action Taken in Response to the Event,2,ausgelöste Reaktion,FALSE,2.16.840.1.113883.12.251,7.12.3.21,ch07.html#Heading320,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.146,1,2.16.840.1.113883.21.158,1,,,,,,universal,,,3,1
251,81,Action Taken in Response to the Event,Action Taken in Response to the Event,2,ausgelöste Reaktion,FALSE,2.16.840.1.113883.12.251,2.C.2.101,ch02c.html#Heading115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-21,Active,prev version,,2.16.840.1.113883.18.146,1,2.16.840.1.113883.21.158,1,,,,,,universal,,,3,1
251,91,Action Taken in Response to the Event,Action Taken in Response to the Event,2,ausgelöste Reaktion,FALSE,2.16.840.1.113883.12.251,2.C.2.186,ch02c.html#Heading202,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-21,Active,prev version,,2.16.840.1.113883.18.146,1,2.16.840.1.113883.21.158,1,,,,,,universal,,,3,1
251,92,Action Taken in Response to the Event,Action Taken in Response to the Event,2,ausgelöste Reaktion,FALSE,2.16.840.1.113883.12.251,2.C.2.186,ch02c.html#Heading202,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,,,PCR-21,,prev version,,2.16.840.1.113883.18.146,1,2.16.840.1.113883.21.158,1,,0,0,0,,universal,,,3,1
252,3,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,PCR-22,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,4,Causality observations,Causality observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,7,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,5,Causality observations,Causality observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,7,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,6,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,7.12.3.22,ch07.html#Heading316,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,7,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,7.12.3.22,ch07.html#Heading324,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,8,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,2.C.2.102,ch02c.html#Heading118,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-22,Active,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,9,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,2.C.2.187,ch02c.html#Heading203,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-22,Active,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,10,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,2.C.2.187,ch02c.html#Heading203,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,,,PCR-22,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,0,0,0,,universal,,,3,1
252,61,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,7.12.3.22,ch07.html#Heading321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,81,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,2.C.2.102,ch02c.html#Heading116,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-22,Active,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,91,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,2.C.2.187,ch02c.html#Heading203,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-22,Active,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,,,,,universal,,,3,1
252,92,Causality Observations,Causality Observations,2,Angaben zur Kausalität,FALSE,2.16.840.1.113883.12.252,2.C.2.187,ch02c.html#Heading203,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,,,PCR-22,,prev version,,2.16.840.1.113883.18.147,1,2.16.840.1.113883.21.159,1,,0,0,0,,universal,,,3,1
253,3,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,PCR-23,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,4,Indirect exposure mechanism,Indirect exposure mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,7,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,5,Indirect exposure mechanism,Indirect exposure mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,7,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,6,Indirect exposure mechanism,Indirect exposure mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,7.12.3.23,ch07.html#Heading317,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,7,Indirect exposure mechanism,Indirect exposure mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,7.12.3.23,ch07.html#Heading325,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,8,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,2.C.2.103,ch02c.html#Heading119,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-23,Active,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,9,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,2.C.2.188,ch02c.html#Heading204,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-23,Active,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,10,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,2.C.2.188,ch02c.html#Heading204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,,,PCR-23,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,0,0,0,,universal,,,3,1
253,61,Indirect exposure mechanism,Indirect exposure mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,7.12.3.23,ch07.html#Heading322,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,81,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,2.C.2.103,ch02c.html#Heading117,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-23,Active,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,91,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,2.C.2.188,ch02c.html#Heading204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,PCR-23,Active,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,,,,,universal,,,3,1
253,92,Indirect Exposure Mechanism,Indirect Exposure Mechanism,2,indirekte Exposition,FALSE,2.16.840.1.113883.12.253,2.C.2.188,ch02c.html#Heading204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,,,PCR-23,,prev version,,2.16.840.1.113883.18.148,1,2.16.840.1.113883.21.160,1,,0,0,0,,universal,,,3,1
254,3,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,OM1-42,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,4,Kind of quantity,Kind of quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,8,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,5,Kind of quantity,Kind of quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,6,Kind of quantity,Kind of quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,8.8.8.42,ch08.html#Heading114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,7,Kind of quantity,Kind of quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,8.8.8.42,ch08.html#Heading115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,8,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,2.C.2.104,ch02c.html#Heading120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,OM1.42,Active,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,9,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,2.C.2.189,ch02c.html#Heading205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,OM1.42,Active,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,10,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,2.C.2.189,ch02c.html#Heading205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,OM1.42,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,60,90,120,150,universal,,,3,1
254,61,Kind of quantity,Kind of quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,8.8.8.42,ch08.html#Heading114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,81,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,2.C.2.104,ch02c.html#Heading118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,OM1.42,Active,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,91,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,2.C.2.189,ch02c.html#Heading205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,OM1.42,Active,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,,,,,universal,,,3,1
254,92,Kind of Quantity,Kind of Quantity,2,Bestimmungsgröße,FALSE,2.16.840.1.113883.12.254,2.C.2.189,ch02c.html#Heading205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,OM1-42,,prev version,,2.16.840.1.113883.18.149,1,2.16.840.1.113883.21.161,1,,0,0,0,,universal,,,3,1
255,3,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,OM1-43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.150,1,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,4,Duration categories,Duration categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,8,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.150,1,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,5,Duration categories,Duration categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,8,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,6,Duration categories,Duration categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,8.8.8.43,ch08.html#Heading115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,7,Duration categories,Duration categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,8.8.8.43,ch08.html#Heading116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,8,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,2.C.2.105,ch02c.html#Heading121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-43,Active,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,9,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,2.C.2.190,ch02c.html#Heading206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-43,Active,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,10,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,TRUE,2.16.840.1.113883.12.255,2.C.2.190,ch02c.html#Heading206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1-43,,prev version,,2.16.840.1.113883.18.150,3,2.16.840.1.113883.21.162,1,,50,170,80,120,representative,,,3,1
255,61,Duration categories,Duration categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,8.8.8.43,ch08.html#Heading115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,81,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,2.C.2.105,ch02c.html#Heading119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-43,Active,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,91,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,2.C.2.190,ch02c.html#Heading206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-43,Active,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,,,,,representative,,,3,1
255,92,Duration Categories,Duration Categories,1,Punkt bzw. Intervall,FALSE,2.16.840.1.113883.12.255,2.C.2.190,ch02c.html#Heading206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1-43,,prev version,,2.16.840.1.113883.18.150,2,2.16.840.1.113883.21.162,1,,0,0,0,,representative,,,3,1
256,3,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,OM1-44,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,4,Time delay post challenge,Time delay post challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,8,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,5,Time delay post challenge,Time delay post challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,6,Time delay post challenge,Time delay post challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,8.8.8.44,ch08.html#Heading116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,7,Time delay post challenge,Time delay post challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,8.8.8.44,ch08.html#Heading117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,8,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,2.C.2.106,ch02c.html#Heading122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,9,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,2.C.2.191,ch02c.html#Heading207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,10,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,2.C.2.191,ch02c.html#Heading207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1.44,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,0,0,0,,universal,,,3,1
256,61,Time delay post challenge,Time delay post challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,8.8.8.44,ch08.html#Heading116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,81,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,2.C.2.106,ch02c.html#Heading120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,91,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,2.C.2.191,ch02c.html#Heading207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,,,,,universal,,,3,1
256,92,Time Delay Post Challenge,Time Delay Post Challenge,2,Verzögerung nach Belastung/Anregung,FALSE,2.16.840.1.113883.12.256,2.C.2.191,ch02c.html#Heading207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1-44,,prev version,,2.16.840.1.113883.18.151,1,2.16.840.1.113883.21.163,1,,0,0,0,,universal,,,3,1
257,3,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,OM1-44,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,4,Nature of challenge,Nature of challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,5,Nature of challenge,Nature of challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,6,Nature of challenge,Nature of challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,8.8.8.44,ch08.html#Heading116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,7,Nature of challenge,Nature of challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,8.8.8.44,ch08.html#Heading117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,8,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,2.C.2.107,ch02c.html#Heading123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,9,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,2.C.2.192,ch02c.html#Heading208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,10,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,2.C.2.192,ch02c.html#Heading208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1.44,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,0,0,0,,universal,,,3,1
257,61,Nature of challenge,Nature of challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,8.8.8.44,ch08.html#Heading116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,81,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,2.C.2.107,ch02c.html#Heading121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,91,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,2.C.2.192,ch02c.html#Heading208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1.44,Active,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,,,,,universal,,,3,1
257,92,Nature of Challenge,Nature of Challenge,2,Art der Belastung/Anregung,FALSE,2.16.840.1.113883.12.257,2.C.2.192,ch02c.html#Heading208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,,,prev version,,2.16.840.1.113883.18.152,1,2.16.840.1.113883.21.164,1,,0,0,0,,universal,,,3,1
258,3,Relationship Modifier,Relationship Modifier,2,Querverweis,FALSE,2.16.840.1.113883.12.258,OM1-45,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.153,1,2.16.840.1.113883.21.165,1,,,,,,universal,,,3,1
258,4,Relationship modifier,Relationship modifier,2,Querverweis,FALSE,2.16.840.1.113883.12.258,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.153,1,2.16.840.1.113883.21.165,1,,,,,,universal,,,3,1
258,5,Relationship modifier,Relationship modifier,2,Querverweis,FALSE,2.16.840.1.113883.12.258,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.153,1,2.16.840.1.113883.21.165,1,,,,,,universal,,,3,1
258,6,Relationship modifier,Relationship modifier,2,Querverweis,FALSE,2.16.840.1.113883.12.258,8.8.8.45,ch08.html#Heading117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.153,1,2.16.840.1.113883.21.165,1,,,,,,universal,,,3,1
